QGPIORecord
29/08/16, 10h05
1.0

time;Cart Position;Cart Speed;Pendulum Angle;FloatChannel3;Speed;Setpoint;FloatChannel5;FloatChannel6;FloatChannel7;MotorAVoltage;MotorBVoltage;IntChannel2;IntChannel3
7650	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7660	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7670	0	0	-0.780024	0	0	0	0	0	0	0	0	0
7681	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7690	0	0	-0.780024	0	0	0	0	0	0	0	0	0
7700	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7710	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7720	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7730	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7740	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7750	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7760	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7771	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7780	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7790	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7800	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7811	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7820	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7830	0	0	-0.773882	0	0	0	0	0	0	0	0	0
